row_id,Prediction,PredictedLabel,Explanation 1 Strength,Explanation 1 Feature,Explanation 1 Value,Explanation 2 Strength,Explanation 2 Feature,Explanation 2 Value,Explanation 3 Strength,Explanation 3 Feature,Explanation 3 Value
35801,0.6185944445859334,1,+++,duration,'1243',--,month,'may',--,day,'8'
35802,0.0012639537227204423,0,---,duration,'52',--,day,'8',--,month,'may'
35803,0.004200906722417147,0,,,,,,,,,
35804,0.0041142273208707785,0,,,,,,,,,
35805,0.7069227113040523,1,+++,duration,'579',++,poutcome,'success',--,day,'8'
35806,0.0024177020852753873,0,,,,,,,,,
35807,0.0033499144930693578,0,,,,,,,,,
35808,0.0035962793889495956,0,,,,,,,,,
35809,0.002523020711763025,0,,,,,,,,,
35810,0.14613776330318912,0,,,,,,,,,
35811,0.003040228429554983,0,,,,,,,,,
35812,0.0032318190782837093,0,,,,,,,,,
35813,0.055972930021646446,0,,,,,,,,,
35814,0.590994200362014,1,+++,duration,'1080',--,day,'8',--,month,'may'
35815,0.004094356307975589,0,,,,,,,,,
35816,0.013918816187393294,0,,,,,,,,,
35817,0.01872513508708126,0,,,,,,,,,
35818,0.006284153473354336,0,,,,,,,,,
35819,0.004709548227269281,0,,,,,,,,,
35820,0.052343994258000716,0,,,,,,,,,
35821,0.6087356030357822,1,+++,duration,'763',--,day,'8',++,marital,'divorced'
35822,0.0042149270294140565,0,,,,,,,,,
35823,0.01035813994564508,0,,,,,,,,,
35824,0.014880561746966703,0,,,,,,,,,
35825,0.0018471843064815617,0,,,,,,,,,
35826,0.0023643069197477017,0,,,,,,,,,
35827,0.005239472017534772,0,,,,,,,,,
35828,0.015433626615277689,0,,,,,,,,,
35829,0.0046376094855328336,0,,,,,,,,,
35830,0.11858617199627304,0,,,,,,,,,
35831,0.07506921143246958,0,,,,,,,,,
35832,0.0010990707872531326,0,---,duration,'9',---,month,'may',--,day,'8'
35833,0.002956674689222612,0,,,,,,,,,
35834,0.0028876460597391314,0,,,,,,,,,
35835,0.009037381868853422,0,,,,,,,,,
35836,0.81141812838332,1,+++,duration,'662',++,poutcome,'success',--,day,'8'
35837,0.004252363795606581,0,,,,,,,,,
35838,0.01436767078931578,0,,,,,,,,,
35839,0.0031799813015513413,0,,,,,,,,,
35840,0.0008785053069543714,0,---,duration,'18',---,month,'may',--,day,'8'
35841,0.0070047526687649145,0,,,,,,,,,
35842,0.0013915031226575019,0,---,month,'may',---,duration,'82',--,day,'8'
35843,0.012051042128223471,0,,,,,,,,,
35844,0.0013732037102828366,0,---,duration,'53',--,month,'may',--,day,'8'
35845,0.3474613758974745,0,,,,,,,,,
35846,0.004354586227843203,0,,,,,,,,,
35847,0.009230843535901104,0,,,,,,,,,
35848,0.006000632475938287,0,,,,,,,,,
35849,0.023801583226111537,0,,,,,,,,,
35850,0.007197334594459331,0,,,,,,,,,
35851,0.41522837620164454,0,,,,,,,,,
35852,0.005349941614888562,0,,,,,,,,,
35853,0.0058193414880186745,0,,,,,,,,,
35854,0.7094283439459131,1,+++,duration,'1448',++,contact,'cellular',--,day,'8'
35855,0.003903400427264943,0,,,,,,,,,
35856,0.003553686757869335,0,,,,,,,,,
35857,0.006250361580020637,0,,,,,,,,,
35858,0.011375092793837185,0,,,,,,,,,
35859,0.13937247158491112,0,,,,,,,,,
35860,0.021316657625999446,0,,,,,,,,,
35861,0.5368666427500722,1,+++,duration,'728',++,loan,'yes',++,marital,'divorced'
35862,0.006839635615823493,0,,,,,,,,,
35863,0.004679668858238261,0,,,,,,,,,
35864,0.011081846906766295,0,,,,,,,,,
35865,0.03900951861790658,0,,,,,,,,,
35866,0.00666447671855692,0,,,,,,,,,
35867,0.0023229554614387104,0,,,,,,,,,
35868,0.005544100752667485,0,,,,,,,,,
35869,0.0066451974651876265,0,,,,,,,,,
35870,0.1147612963292209,0,,,,,,,,,
35871,0.0015693428871541512,0,---,month,'may',---,duration,'154',--,day,'8'
35872,0.03214461282569204,0,,,,,,,,,
35873,0.19412945994571615,0,,,,,,,,,
35874,0.008638377308120304,0,,,,,,,,,
35875,0.28875811596609047,0,,,,,,,,,
35876,0.003665398381794303,0,,,,,,,,,
35877,0.0014567126614028919,0,---,duration,'87',---,month,'may',--,day,'8'
35878,0.009013513004881587,0,,,,,,,,,
35879,0.002706780633923117,0,,,,,,,,,
35880,0.0030719636901496237,0,,,,,,,,,
35881,0.003113871449255077,0,,,,,,,,,
35882,0.004654284954976756,0,,,,,,,,,
35883,0.02380857558415504,0,,,,,,,,,
35884,0.004644679934443915,0,,,,,,,,,
35885,0.0030774271361439886,0,,,,,,,,,
35886,0.021993957184294012,0,,,,,,,,,
35887,0.6964752068295885,1,+++,duration,'682',++,poutcome,'success',++,pdays,'85'
35888,0.10322323623357434,0,,,,,,,,,
35889,0.020616995500544286,0,,,,,,,,,
35890,0.0024155234906420475,0,,,,,,,,,
35891,0.0016884112087256556,0,---,duration,'68',---,month,'may',--,day,'8'
35892,0.005316518966902199,0,,,,,,,,,
35893,0.007396235759785948,0,,,,,,,,,
35894,0.008426946824234467,0,,,,,,,,,
35895,0.028297300788412725,0,,,,,,,,,
35896,0.005554698723596718,0,,,,,,,,,
35897,0.0031212485372859177,0,,,,,,,,,
35898,0.0030378936998986636,0,,,,,,,,,
35899,0.01741213919548436,0,,,,,,,,,
35900,0.004718784575769991,0,,,,,,,,,
35901,0.012507189922665009,0,,,,,,,,,
35902,0.020246645635326722,0,,,,,,,,,
35903,0.004937995699603808,0,,,,,,,,,
35904,0.03565733310869396,0,,,,,,,,,
35905,0.0031757609455161802,0,,,,,,,,,
35906,0.019554098480956194,0,,,,,,,,,
35907,0.0035262145532699123,0,,,,,,,,,
35908,0.003971333416182983,0,,,,,,,,,
35909,0.006401030427973931,0,,,,,,,,,
35910,0.005908938319061538,0,,,,,,,,,
35911,0.010018470850502243,0,,,,,,,,,
35912,0.008407930061066259,0,,,,,,,,,
35913,0.013892936711053872,0,,,,,,,,,
35914,0.05118104677807244,0,,,,,,,,,
35915,0.05009120782866748,0,,,,,,,,,
35916,0.06586470141721174,0,,,,,,,,,
35917,0.0036346157411574582,0,,,,,,,,,
35918,0.004563362970630757,0,,,,,,,,,
35919,0.0030725783190629595,0,,,,,,,,,
35920,0.0009742421428772203,0,---,duration,'36',--,month,'may',--,day,'8'
35921,0.0008650381481192742,0,---,duration,'37',---,month,'may',--,day,'8'
35922,0.02158894984824658,0,,,,,,,,,
35923,0.0025747507533431095,0,,,,,,,,,
35924,0.0013637334962706017,0,---,duration,'44',--,month,'may',--,day,'8'
35925,0.07333165616281688,0,,,,,,,,,
35926,0.02272421223339036,0,,,,,,,,,
35927,0.031841583506795,0,,,,,,,,,
35928,0.02921909674104979,0,,,,,,,,,
35929,0.003467335078559561,0,,,,,,,,,
35930,0.010972078428085378,0,,,,,,,,,
35931,0.06689858212273926,0,,,,,,,,,
35932,0.0033329928615639082,0,,,,,,,,,
35933,0.009272302429182212,0,,,,,,,,,
35934,0.005407783820813193,0,,,,,,,,,
35935,0.002647159056969013,0,,,,,,,,,
35936,0.0865034309233617,0,,,,,,,,,
35937,0.004865377523478859,0,,,,,,,,,
35938,0.006061377274645084,0,,,,,,,,,
35939,0.04000858935082514,0,,,,,,,,,
35940,0.01709795236499915,0,,,,,,,,,
35941,0.14590753948599264,0,,,,,,,,,
35942,0.003329194243073769,0,,,,,,,,,
35943,0.0033023857011998314,0,,,,,,,,,
35944,0.0010843908165301666,0,---,duration,'40',---,month,'may',--,day,'8'
35945,0.2963707893087843,0,,,,,,,,,
35946,0.1576513424522124,0,,,,,,,,,
35947,0.005699811107484639,0,,,,,,,,,
35948,0.012933353646302895,0,,,,,,,,,
35949,0.02254491433388349,0,,,,,,,,,
35950,0.006139059986654691,0,,,,,,,,,
35951,0.06000311460359432,0,,,,,,,,,
35952,0.01054301284207108,0,,,,,,,,,
35953,0.007194662144775545,0,,,,,,,,,
35954,0.017690523746396604,0,,,,,,,,,
35955,0.0008283093569887246,0,---,duration,'55',---,month,'may',--,day,'8'
35956,0.7306154457833377,1,+++,duration,'685',++,pdays,'366',--,day,'8'
35957,0.22200699657501152,0,,,,,,,,,
35958,0.15554413174652973,0,,,,,,,,,
35959,0.021522834178079313,0,,,,,,,,,
35960,0.00442600455928991,0,,,,,,,,,
35961,0.022150828306360268,0,,,,,,,,,
35962,0.006241331540279074,0,,,,,,,,,
35963,0.005386046504107726,0,,,,,,,,,
35964,0.0033433312834034497,0,,,,,,,,,
35965,0.5196650048654528,1,+++,duration,'1024',--,month,'may',--,day,'8'
35966,0.029826294894032226,0,,,,,,,,,
35967,0.0026443169572089595,0,,,,,,,,,
35968,0.6971886635242193,1,+++,duration,'682',++,contact,'cellular',-,month,'may'
35969,0.015228647089240913,0,,,,,,,,,
35970,0.02190653553137647,0,,,,,,,,,
35971,0.40114291414224057,0,,,,,,,,,
35972,0.034172961941665726,0,,,,,,,,,
35973,0.012319353354032659,0,,,,,,,,,
35974,0.0019693099980916864,0,,,,,,,,,
35975,0.15558474246904216,0,,,,,,,,,
35976,0.012912739049060198,0,,,,,,,,,
35977,0.0060048393135650885,0,,,,,,,,,
35978,0.14137378518809438,0,,,,,,,,,
35979,0.43796127712888594,0,+++,duration,'1049',--,day,'8',--,month,'may'
35980,0.18007171545362702,0,,,,,,,,,
35981,0.0635053040888136,0,,,,,,,,,
35982,0.017785646481071476,0,,,,,,,,,
35983,0.002085976022805867,0,,,,,,,,,
35984,0.04183451473581305,0,,,,,,,,,
35985,0.03233062497715214,0,,,,,,,,,
35986,0.018418181013667725,0,,,,,,,,,
35987,0.1033408755667395,0,,,,,,,,,
35988,0.0266967024269764,0,,,,,,,,,
35989,0.004625565105048904,0,,,,,,,,,
35990,0.037823048642372244,0,,,,,,,,,
35991,0.0014956671651713735,0,---,duration,'129',---,month,'may',--,balance,'-85'
35992,0.014950307976128849,0,,,,,,,,,
35993,0.0015714482312887603,0,---,duration,'89',---,month,'may',--,day,'8'
35994,0.006521371263940059,0,,,,,,,,,
35995,0.02001242551244017,0,,,,,,,,,
35996,0.01267564970724566,0,,,,,,,,,
35997,0.0031611019837568598,0,,,,,,,,,
35998,0.012028658289765959,0,,,,,,,,,
35999,0.14849914924979934,0,,,,,,,,,
36000,0.0029842537017760835,0,,,,,,,,,
36001,0.01626717131315428,0,,,,,,,,,
36002,0.000963365572276383,0,---,duration,'26',--,month,'may',--,balance,'3'
36003,0.20115406149902218,0,,,,,,,,,
36004,0.0020250819622743286,0,,,,,,,,,
36005,0.09072226478241455,0,,,,,,,,,
36006,0.0036211775682685604,0,,,,,,,,,
36007,0.007264804452709281,0,,,,,,,,,
36008,0.04820186662160792,0,,,,,,,,,
36009,0.06570808790519783,0,,,,,,,,,
36010,0.00358641325643144,0,,,,,,,,,
36011,0.005145836920130118,0,,,,,,,,,
36012,0.0013365316905479612,0,---,duration,'84',---,month,'may',--,day,'11'
36013,0.0003999754325468412,0,---,duration,'9',--,month,'may',--,day,'11'
36014,0.00039597182828603504,0,---,duration,'20',--,month,'may',--,day,'11'
36015,0.0016415166514318978,0,---,duration,'21',--,month,'may',--,day,'11'
36016,0.002066622743027641,0,,,,,,,,,
36017,0.002210091624028495,0,,,,,,,,,
36018,0.0014431390430405858,0,---,duration,'61',---,month,'may',--,day,'11'
36019,0.0015161242848640286,0,---,duration,'30',--,month,'may',--,day,'11'
36020,0.004092224481830427,0,,,,,,,,,
36021,0.4098116010078722,0,,,,,,,,,
36022,0.0008927367040036129,0,---,duration,'14',--,month,'may',--,day,'11'
36023,0.0007240950988154411,0,---,duration,'10',--,day,'11',++,balance,'1318'
36024,0.004120064630133977,0,,,,,,,,,
36025,0.0016067116651590828,0,---,duration,'50',--,month,'may',--,day,'11'
36026,0.0007093665133339728,0,---,duration,'28',---,month,'may',--,day,'11'
36027,0.0020424719118256798,0,,,,,,,,,
36028,0.0027868662798443034,0,,,,,,,,,
36029,0.0028622410832627684,0,,,,,,,,,
36030,0.01774736310082651,0,,,,,,,,,
36031,0.006675422076994131,0,,,,,,,,,
36032,0.0009268230899068142,0,---,duration,'54',--,month,'may',--,day,'11'
36033,0.26672970350859637,0,,,,,,,,,
36034,0.6514185380613353,1,+++,duration,'652',--,month,'may',--,day,'11'
36035,0.0009229601278441578,0,---,duration,'22',--,month,'may',--,day,'11'
36036,0.08123493610043493,0,,,,,,,,,
36037,0.0016190832942598755,0,---,duration,'55',--,month,'may',--,day,'11'
36038,0.0015183884305532615,0,---,duration,'67',---,month,'may',--,day,'11'
36039,0.009842795790936734,0,,,,,,,,,
36040,0.0013293865650490341,0,---,duration,'64',---,month,'may',--,day,'11'
36041,0.01033116849255662,0,,,,,,,,,
36042,0.1423645980904882,0,,,,,,,,,
36043,0.0007515737123295529,0,---,duration,'26',--,month,'may',--,day,'11'
36044,0.0026781266319470974,0,,,,,,,,,
36045,0.010559115984163776,0,,,,,,,,,
36046,0.017830791234463367,0,,,,,,,,,
36047,0.009355212304997395,0,,,,,,,,,
36048,0.46376341530359483,0,+++,duration,'657',++,contact,'cellular',--,day,'11'
36049,0.20879797438434458,0,,,,,,,,,
36050,0.00028885252780346384,0,---,duration,'33',--,month,'may',--,campaign,'12'
36051,0.007298657203539909,0,,,,,,,,,
36052,0.0716897564531222,0,,,,,,,,,
36053,0.027515326656839065,0,,,,,,,,,
36054,0.17209702472305394,0,,,,,,,,,
36055,0.0801193028920158,0,,,,,,,,,
36056,0.005191178493501172,0,,,,,,,,,
36057,0.04474510174908978,0,,,,,,,,,
36058,0.005911338946595361,0,,,,,,,,,
36059,0.0011467229747076787,0,---,duration,'57',--,day,'11',--,month,'may'
36060,0.017471949040126115,0,,,,,,,,,
36061,0.0008795075049415331,0,---,duration,'7',--,month,'may',--,day,'11'
36062,0.15340975245709632,0,,,,,,,,,
36063,0.009993642862803135,0,,,,,,,,,
36064,0.004607200902723448,0,,,,,,,,,
36065,0.005681525897697907,0,,,,,,,,,
36066,0.01467239011066765,0,,,,,,,,,
36067,0.006338755870579546,0,,,,,,,,,
36068,0.0014607190138902141,0,---,duration,'9',---,month,'may',--,day,'11'
36069,0.4059150394602393,0,,,,,,,,,
36070,0.0037484790925366345,0,,,,,,,,,
36071,0.002246412473197703,0,,,,,,,,,
36072,0.027020103464204283,0,,,,,,,,,
36073,0.0033347603364740235,0,,,,,,,,,
36074,0.007187722163451367,0,,,,,,,,,
36075,0.011396917131798768,0,,,,,,,,,
36076,0.2594151791471827,0,,,,,,,,,
36077,0.16229853857238774,0,,,,,,,,,
36078,0.002936694041465953,0,,,,,,,,,
36079,0.0018203844106810104,0,,,,,,,,,
36080,0.012330263516738639,0,,,,,,,,,
36081,0.19252391930769355,0,,,,,,,,,
36082,0.011219281636042557,0,,,,,,,,,
36083,0.005950523391767441,0,,,,,,,,,
36084,0.0013703741117065157,0,---,duration,'7',---,month,'may',--,day,'11'
36085,0.1430469479825686,0,,,,,,,,,
36086,0.006063893360313479,0,,,,,,,,,
36087,0.6366219673621425,1,+++,duration,'1038',--,day,'11',--,month,'may'
36088,0.005154668404176641,0,,,,,,,,,
36089,0.053810195330279045,0,,,,,,,,,
36090,0.0013980591747975416,0,---,duration,'62',--,month,'may',--,day,'11'
36091,0.0013294779520405641,0,---,duration,'65',---,month,'may',--,day,'11'
36092,0.02688640626127696,0,,,,,,,,,
36093,0.0009893577809883469,0,---,duration,'12',---,month,'may',--,day,'11'
36094,0.00046146436333268856,0,---,duration,'32',--,month,'may',--,day,'11'
36095,0.0307440849771616,0,,,,,,,,,
36096,0.011308581757902059,0,,,,,,,,,
36097,0.05729774099400279,0,,,,,,,,,
36098,0.0029925732306547385,0,,,,,,,,,
36099,0.006772783874122243,0,,,,,,,,,
36100,0.34174103277874884,0,,,,,,,,,
36101,0.015336728460054315,0,,,,,,,,,
36102,0.0012285783397829096,0,---,duration,'12',--,day,'11',--,month,'may'
36103,0.0011039105814902488,0,---,duration,'42',--,month,'may',--,day,'11'
36104,0.12812872314880097,0,,,,,,,,,
36105,0.007082211004198555,0,,,,,,,,,
36106,0.011198880555984954,0,,,,,,,,,
36107,0.003147000663466488,0,,,,,,,,,
36108,0.01651237586505529,0,,,,,,,,,
36109,0.011644459160814552,0,,,,,,,,,
36110,0.5894530842596095,1,+++,duration,'1514',--,month,'may',--,day,'11'
36111,0.0015787203131472115,0,---,duration,'15',--,day,'11',--,month,'may'
36112,0.0017682180242392586,0,---,duration,'63',---,month,'may',--,day,'11'
36113,0.13327331439323528,0,,,,,,,,,
36114,0.015317864530624054,0,,,,,,,,,
36115,0.0016370802501230206,0,---,month,'may',---,duration,'182',--,day,'11'
36116,0.006464357377594278,0,,,,,,,,,
36117,0.007082728894512325,0,,,,,,,,,
36118,0.00236513065419133,0,,,,,,,,,
36119,0.0271280265616127,0,,,,,,,,,
36120,0.013586950057224432,0,,,,,,,,,
36121,0.010462652437641705,0,,,,,,,,,
36122,0.003864510584460268,0,,,,,,,,,
36123,0.028141666151437084,0,,,,,,,,,
36124,0.005225585551850333,0,,,,,,,,,
36125,0.016338347925508607,0,,,,,,,,,
36126,0.02160290589368347,0,,,,,,,,,
36127,0.001999030690619953,0,,,,,,,,,
36128,0.012823730657332427,0,,,,,,,,,
36129,0.002713976746168889,0,,,,,,,,,
36130,0.04847523398877688,0,,,,,,,,,
36131,0.009585604879757847,0,,,,,,,,,
36132,0.1928845989478485,0,,,,,,,,,
36133,0.07412293525974598,0,,,,,,,,,
36134,0.3482834896805635,0,,,,,,,,,
36135,0.012297809029068591,0,,,,,,,,,
36136,0.010437074965408641,0,,,,,,,,,
36137,0.00233814173586549,0,,,,,,,,,
36138,0.0017194033598040895,0,---,month,'may',---,duration,'90',--,day,'11'
36139,0.045711984207766426,0,,,,,,,,,
36140,0.005345348232464273,0,,,,,,,,,
36141,0.09457609257250776,0,,,,,,,,,
36142,0.013479296560294575,0,,,,,,,,,
36143,0.006387956192492105,0,,,,,,,,,
36144,0.00410612351188662,0,,,,,,,,,
36145,0.0016379470167525558,0,---,duration,'51',---,month,'may',--,day,'11'
36146,0.015537587729434277,0,,,,,,,,,
36147,0.0011839126915980703,0,---,duration,'49',---,month,'may',--,day,'11'
36148,0.03323016830555407,0,,,,,,,,,
36149,0.12883715173330768,0,,,,,,,,,
36150,0.008333604337671125,0,,,,,,,,,
36151,0.17350622247087738,0,,,,,,,,,
36152,0.002087964058070066,0,,,,,,,,,
36153,0.008920510800456638,0,,,,,,,,,
36154,0.004269026944808326,0,,,,,,,,,
36155,0.0011894815380705007,0,---,duration,'59',--,month,'may',--,day,'11'
36156,0.8390282061471305,1,+++,duration,'686',++,balance,'-1105',++,contact,'cellular'
36157,0.0012945927242731105,0,---,duration,'28',--,month,'may',--,day,'11'
36158,0.016714168900009506,0,,,,,,,,,
36159,0.023062592106662876,0,,,,,,,,,
36160,0.002515041890797213,0,,,,,,,,,
36161,0.490633558774803,0,+++,duration,'733',--,day,'11',--,month,'may'
36162,0.003825653057215417,0,,,,,,,,,
36163,0.017426693145129013,0,,,,,,,,,
36164,0.004422566562005302,0,,,,,,,,,
36165,0.6073253873662914,1,+++,duration,'474',+++,poutcome,'success',++,pdays,'256'
36166,0.008372117919503217,0,,,,,,,,,
36167,0.003990375407785416,0,,,,,,,,,
36168,0.0011730971751770093,0,---,duration,'14',--,month,'may',--,day,'11'
36169,0.014368901335728924,0,,,,,,,,,
36170,0.0038109019714587444,0,,,,,,,,,
36171,0.7026054952293099,1,+++,duration,'701',++,poutcome,'success',--,day,'11'
36172,0.01882468106719231,0,,,,,,,,,
36173,0.3901532816498787,0,,,,,,,,,
36174,0.061306679190918686,0,,,,,,,,,
36175,0.026025502341939472,0,,,,,,,,,
36176,0.5953719466958663,1,+++,duration,'712',--,day,'11',++,contact,'cellular'
36177,0.02488822697149567,0,,,,,,,,,
36178,0.008212364988127455,0,,,,,,,,,
36179,0.004297545901008162,0,,,,,,,,,
36180,0.0019629118277527642,0,,,,,,,,,
36181,0.004856299902939117,0,,,,,,,,,
36182,0.009707113654634711,0,,,,,,,,,
36183,0.003466858687769411,0,,,,,,,,,
36184,0.0015975926199923247,0,---,duration,'73',---,month,'may',--,day,'11'
36185,0.07485225443949012,0,,,,,,,,,
36186,0.006474855842894867,0,,,,,,,,,
36187,0.015786663244035652,0,,,,,,,,,
36188,0.012490786035606142,0,,,,,,,,,
36189,0.03838915986464508,0,,,,,,,,,
36190,0.10421204891997929,0,,,,,,,,,
36191,0.0023385547424754427,0,,,,,,,,,
36192,0.007924718910214519,0,,,,,,,,,
36193,0.0016825214765259942,0,---,month,'may',--,duration,'143',--,day,'11'
36194,0.0023160961270768145,0,,,,,,,,,
36195,0.009953176030698795,0,,,,,,,,,
36196,0.014205743792474652,0,,,,,,,,,
36197,0.004035420901035167,0,,,,,,,,,
36198,0.01021448736313148,0,,,,,,,,,
36199,0.0008906560868467956,0,---,duration,'21',---,month,'may',--,day,'11'
36200,0.007977792537308714,0,,,,,,,,,
36201,0.006483969680118576,0,,,,,,,,,
36202,0.0021272928825641388,0,,,,,,,,,
36203,0.004595956779663314,0,,,,,,,,,
36204,0.006130275125278422,0,,,,,,,,,
36205,0.012227688007613254,0,,,,,,,,,
36206,0.020023057640177363,0,,,,,,,,,
36207,0.003544751819489547,0,,,,,,,,,
36208,0.003603976513367676,0,,,,,,,,,
36209,0.015472379497524724,0,,,,,,,,,
36210,0.09411822792051813,0,,,,,,,,,
36211,0.004332784397925633,0,,,,,,,,,
36212,0.09402460058368196,0,,,,,,,,,
36213,0.24881595991451158,0,,,,,,,,,
36214,0.008043980790913235,0,,,,,,,,,
36215,0.2281991219836612,0,,,,,,,,,
36216,0.0023984119305462074,0,,,,,,,,,
36217,0.0009930313367009609,0,---,duration,'49',--,month,'may',--,day,'11'
36218,0.37510372632763794,0,,,,,,,,,
36219,0.0019855638401980735,0,,,,,,,,,
36220,0.0009560180782941703,0,---,duration,'21',--,month,'may',--,day,'11'
36221,0.0010719565219757027,0,---,duration,'58',--,month,'may',--,day,'11'
36222,0.004279278300633416,0,,,,,,,,,
36223,0.003048673249299036,0,,,,,,,,,
36224,0.000958937610346335,0,---,duration,'54',--,month,'may',--,day,'11'
36225,0.0013571141648252853,0,---,duration,'41',--,month,'may',--,day,'11'
36226,0.0014126044476980338,0,---,duration,'35',---,month,'may',--,day,'11'
36227,0.016380857474356476,0,,,,,,,,,
36228,0.00820799734017711,0,,,,,,,,,
36229,0.0037910368244048324,0,,,,,,,,,
36230,0.008882045811097678,0,,,,,,,,,
36231,0.4584429039647416,0,+++,duration,'580',++,poutcome,'success',--,day,'11'
36232,0.006728637829073912,0,,,,,,,,,
36233,0.5620975023210721,1,+++,duration,'1017',--,day,'11',--,month,'may'
36234,0.0037376508059329453,0,,,,,,,,,
36235,0.008056940780234563,0,,,,,,,,,
36236,0.016586191336250198,0,,,,,,,,,
36237,0.0009485021461350468,0,---,duration,'29',--,day,'11',--,month,'may'
36238,0.010746571042039882,0,,,,,,,,,
36239,0.5720890455074251,1,+++,duration,'610',++,contact,'cellular',++,balance,'-701'
36240,0.006375977404422669,0,,,,,,,,,
36241,0.002720292924178164,0,,,,,,,,,
36242,0.34279992601493736,0,,,,,,,,,
36243,0.22709097885681528,0,,,,,,,,,
36244,0.002147085034228346,0,,,,,,,,,
36245,0.01301352277732517,0,,,,,,,,,
36246,0.00501410177111003,0,,,,,,,,,
36247,0.04833760586086984,0,,,,,,,,,
36248,0.0040727789194270015,0,,,,,,,,,
36249,0.0045910426016047,0,,,,,,,,,
36250,0.04463328540468325,0,,,,,,,,,
36251,0.010882997647030804,0,,,,,,,,,
36252,0.0055694779576983,0,,,,,,,,,
36253,0.0020306701541036483,0,,,,,,,,,
36254,0.010293563877193528,0,,,,,,,,,
36255,0.02315099742485431,0,,,,,,,,,
36256,0.3503394783750709,0,,,,,,,,,
36257,0.0011069347891102077,0,---,duration,'50',--,month,'may',--,day,'11'
36258,0.014023012739966102,0,,,,,,,,,
36259,0.03031559939627073,0,,,,,,,,,
36260,0.005647436961281406,0,,,,,,,,,
36261,0.7571148402929786,1,+++,duration,'672',++,balance,'-374',++,contact,'cellular'
36262,0.11413958243063738,0,,,,,,,,,
36263,0.007340818898611182,0,,,,,,,,,
36264,0.005166210254067614,0,,,,,,,,,
36265,0.07820563569623837,0,,,,,,,,,
36266,0.001785042113140896,0,,,,,,,,,
36267,0.012493385696243317,0,,,,,,,,,
36268,0.004227589657100845,0,,,,,,,,,
36269,0.03393398157252794,0,,,,,,,,,
36270,0.058581053509899755,0,,,,,,,,,
36271,0.0033293117111048882,0,,,,,,,,,
36272,0.708125118178548,1,+++,duration,'930',--,day,'11',++,marital,'divorced'
36273,0.010421373913212406,0,,,,,,,,,
36274,0.0037105720067608667,0,,,,,,,,,
36275,0.0009948615216365641,0,---,month,'may',---,duration,'124',--,balance,'-178'
36276,0.01915620334826043,0,,,,,,,,,
36277,0.0036709046617702007,0,,,,,,,,,
36278,0.000813777770897313,0,---,duration,'40',--,month,'may',--,day,'11'
36279,0.0004320635401544867,0,---,duration,'52',--,month,'may',--,balance,'-102'
36280,0.012623566603024508,0,,,,,,,,,
36281,0.009494081567714332,0,,,,,,,,,
36282,0.008078004933919171,0,,,,,,,,,
36283,0.0037089298531783883,0,,,,,,,,,
36284,0.007827706534690455,0,,,,,,,,,
36285,0.06086691507586206,0,,,,,,,,,
36286,0.1610783116984033,0,,,,,,,,,
36287,0.4034424483933931,0,,,,,,,,,
36288,0.024281781206589678,0,,,,,,,,,
36289,0.003765272444764196,0,,,,,,,,,
36290,0.008960188207276346,0,,,,,,,,,
36291,0.003587457310591445,0,,,,,,,,,
36292,0.003397969277135502,0,,,,,,,,,
36293,0.006471343834777991,0,,,,,,,,,
36294,0.010732782361667805,0,,,,,,,,,
36295,0.39508455289031197,0,,,,,,,,,
36296,0.003872874096308829,0,,,,,,,,,
36297,0.35749142412563367,0,,,,,,,,,
36298,0.001466888205176802,0,---,duration,'41',---,month,'may',--,day,'11'
36299,0.005280429848961603,0,,,,,,,,,
36300,0.004866025055622892,0,,,,,,,,,
36301,0.005291311464106229,0,,,,,,,,,
36302,0.023533070593655715,0,,,,,,,,,
36303,0.007554155431911687,0,,,,,,,,,
36304,0.004409297991816463,0,,,,,,,,,
36305,0.025537919455048755,0,,,,,,,,,
36306,0.4610776397809049,0,+++,duration,'758',--,day,'11',--,month,'may'
36307,0.0010792669704431717,0,---,duration,'52',--,month,'may',++,campaign,'1'
36308,0.03154203950059273,0,,,,,,,,,
36309,0.037310249567862844,0,,,,,,,,,
36310,0.08316072330895945,0,,,,,,,,,
36311,0.002905054850621551,0,,,,,,,,,
36312,0.01832562782553331,0,,,,,,,,,
36313,0.013666104751647517,0,,,,,,,,,
36314,0.003981173647592413,0,,,,,,,,,
36315,0.022922721271955042,0,,,,,,,,,
36316,0.00800442893952798,0,,,,,,,,,
36317,0.0012359093225862722,0,---,month,'may',---,duration,'77',--,day,'11'
36318,0.01874986825830326,0,,,,,,,,,
36319,0.01151608856859223,0,,,,,,,,,
36320,0.007243053752452926,0,,,,,,,,,
36321,0.03524437114455822,0,,,,,,,,,
36322,0.0024899102766237544,0,,,,,,,,,
36323,0.014097609322034958,0,,,,,,,,,
36324,0.01837187312534901,0,,,,,,,,,
36325,0.005039413402781784,0,,,,,,,,,
36326,0.02304675876954232,0,,,,,,,,,
36327,0.002264509522242736,0,,,,,,,,,
36328,0.019291674300289833,0,,,,,,,,,
36329,0.009800193990931603,0,,,,,,,,,
36330,0.015906820691138017,0,,,,,,,,,
36331,0.0011020633773016735,0,---,duration,'47',---,month,'may',--,day,'11'
36332,0.0013079876709329334,0,---,duration,'63',---,month,'may',--,day,'11'
36333,0.0009286790108331451,0,---,duration,'57',--,month,'may',--,day,'11'
