trnx_ID,amtFraud,ship_to_alternate_address,is_overnight_shipping,payment_network,payment_type,avs_response_code,number_items,avg_trnx_amount_per_item,is_promo_code_used,guest_checkout,is_night_order,is_phone_valid,email_on_file,session_length_in_mins,cookie_is_seen_before,is_browser_language_translated,is_IP_address_masked,email_domain,number_session_from_IP_past_24hr,ip_in_alternate_zip,dist_ip_to_home_zip,ip_address,Zipcode,Latitude,Longitude
EZN507KWZP,0,1,0,Mastercard,Credit,Z,3,20.00293231,0,1,0,1,1,15,0,0,0,gmail.com,1,1,2.530331441,220.155.221.187,79527,32.58,-101
CXFCS38H3F,0,0,0,Discover,Debit,Z,4,62.56538119,0,1,1,1,0,15,0,0,0,att.net,3,1,32.69128322,148.155.180.118,44833,40.73,-82.79
P8RJZHGCAO,0,1,0,Discover,Debit,Y,3,46.31029357,0,0,0,1,0,20,0,0,1,gmail.com,2,1,48.41943301,41.110.8.220,61032,42.29,-89.63
YF5MSB0X5F,0,1,0,Amex,Credit,Y,1,62.68378447,0,1,0,1,0,14,0,0,0,gotmail.net,1,0,0,179.198.248.16,25064,38.36,-81.73
9XSJQRLF1R,0,0,0,Discover,Credit,Y,2,244.2315523,1,1,0,1,0,18,1,0,1,yahoo.com,1,0,0,157.161.64.27,93720,36.88,-119.77
G8WPAGX788,156.5058966,1,1,Visa,Credit,Z,2,78.25294829,0,1,0,1,0,16,0,0,0,gmail.com,4,0,0,118.65.7.108,11703,40.73,-73.32
YLSDNDEJPM,0,0,0,Visa,Credit,Y,1,43.03048866,0,1,0,1,0,23,0,0,1,gmail.com,1,0,0,213.56.181.254,52601,40.8,-91.12
8JX03Q20MY,0,0,0,Mastercard,Other,Y,3,78.89854622,0,0,0,0,1,17,0,0,0,yahoo.co.uk,3,0,0,71.70.102.71,90016,34.02,-118.35
3IMEY1RF61,196.5502103,0,1,Amex,Credit,Z,3,65.51673678,0,1,0,1,0,14,0,0,0,yahoo.com,1,0,0,168.169.193.201,75638,33.03,-94.72
AJL8RGDDA5,0,1,0,Mastercard,Debit,Y,2,132.8413322,0,1,0,1,0,15,0,1,0,gotmail.net,1,0,0,199.135.86.139,27804,35.95,-77.81
1CI7W1XLUR,0,0,1,Discover,Other,Y,4,102.5074229,0,1,0,1,1,13,0,0,0,gmail.com,3,1,18.68316929,201.84.224.6,62557,39.38,-89.07
09W6QQN9RP,0,0,0,Visa,Credit,A,6,82.21009365,0,1,0,1,1,15,0,0,1,yahoo.com,2,0,0,217.5.41.82,55116,44.94,-93.1
Y42POVU4R2,0,0,0,Mastercard,Debit,Y,3,82.39806478,0,1,0,1,0,12,0,1,0,yahoo.com,1,0,0,193.67.126.167,93543,34.48,-117.92
IWOZSKDWU3,0,0,0,Amex,Credit,Z,2,54.16808553,0,1,0,1,0,17,0,0,1,yahoo.co.uk,2,0,0,208.84.179.210,80538,40.41,-105.07
FFVWTHHX07,0,1,0,Mastercard,Credit,Y,5,36.84083917,0,1,0,1,1,21,0,0,0,outlook.com,2,0,0,35.139.186.101,78412,27.8,-97.39
JHQSZ7PNQW,236.4482502,1,1,Visa,Debit,A,4,59.11206254,0,1,0,1,0,14,0,0,0,outlook.com,4,1,36.47904188,161.71.0.59,77338,29.99,-95.26
DSACWZE14K,93.11919633,0,0,Visa,Debit,Y,1,93.11919633,0,1,0,1,0,10,0,0,1,outlook.com,2,0,0,219.102.87.64,93703,36.76,-119.76
OCKBOTVM0S,0,0,0,Visa,Credit,A,4,114.4490364,1,1,0,1,0,10,0,0,0,outlook.com,1,0,0,212.124.231.152,48658,43.98,-83.96
3I1MCVYDJP,0,0,0,Mastercard,Credit,Z,6,26.64387736,1,1,0,1,0,19,0,0,0,gotmail.net,2,0,0,154.255.9.209,5478,44.81,-73.08
GH7ZGNGWNI,0,0,1,Amex,Credit,Y,1,43.66633376,1,1,0,1,0,13,0,1,0,yahoo.com,3,0,0,215.189.57.202,36303,31.23,-85.4
06VM6JB4DW,0,0,0,Visa,Credit,A,3,72.66585343,0,1,0,1,0,16,0,0,1,yopmail.com,2,0,0,220.144.53.174,95119,37.22,-121.78
H7GUXNVXXN,0,0,0,Diners Club,Credit,A,6,98.97602043,0,1,0,1,1,11,0,0,0,gmail.com,2,1,14.54364825,131.209.117.51,80246,39.76,-104.87
6W0AYNYKPD,0,0,0,Discover,Credit,A,3,73.67190437,0,1,0,1,1,17,0,0,0,gmail.com,2,1,18.59016788,135.35.102.47,89074,36.03,-115.07
H5W31PJ41G,0,0,0,Mastercard,Credit,Y,3,81.32695214,0,1,0,1,0,21,0,0,0,gmail.com,1,1,46.09422824,144.223.97.212,95991,39.05,-121.61
ZVL2U8Q0QD,0,0,0,Mastercard,Debit,Y,3,179.8681735,0,1,0,1,0,22,0,0,0,yahoo.com,1,1,15.27696674,162.209.22.119,45311,39.63,-84.64
4GE02GI1N8,0,0,0,Amex,Credit,Y,1,64.45300396,0,1,1,1,1,17,0,0,1,xmaily.com,2,1,34.96288746,14.9.85.37,53092,43.23,-87.97
S1Q4VDSM9L,0,0,0,Amex,Credit,Y,5,85.94164801,0,1,0,1,0,12,0,0,0,yahoo.com,2,0,0,95.111.255.71,76549,31.09,-97.71
KPC8TFO73J,0,1,0,Discover,Debit,Z,4,67.22129779,0,1,0,1,1,11,0,0,0,gmail.com,2,0,0,139.209.177.95,70460,30.28,-89.77
W3UBWR4O5K,0,0,0,Visa,Credit,Y,3,127.6188931,0,1,0,1,1,19,1,0,1,yahoo.com,1,0,0,223.35.33.9,72722,36.33,-94.45
244VPMN34Q,0,0,0,Amex,Credit,Y,3,66.35274052,0,0,0,1,0,14,0,0,1,hotmail.com,2,1,40.63180863,192.80.59.31,83221,43.27,-112.56
LJ3EV23S6J,0,0,0,Discover,Debit,Z,1,63.00756792,0,0,1,1,0,16,0,0,1,gmail.com,2,0,0,47.63.129.239,94553,37.98,-122.15
WOZTPUZAYY,0,1,0,Visa,Credit,Y,1,139.6066373,0,1,0,1,0,17,0,0,0,yahoo.co.uk,2,0,0,125.41.178.34,48457,43.17,-83.89
O19WOIZ0Q0,0,0,0,Mastercard,Credit,Y,3,43.55058536,0,1,0,1,1,11,0,1,0,gmail.com,1,0,0,87.70.245.129,53105,42.67,-88.27
HM8H17UJKG,0,0,0,Visa,Debit,Y,5,92.18958844,1,1,0,1,0,9,0,0,1,gmail.com,2,0,0,143.21.44.183,27919,36.26,-76.53
GBHEDD89BG,0,0,0,Visa,Credit,Y,4,60.6491495,0,0,0,1,0,14,0,1,1,gmail.com,2,0,0,146.135.15.86,90037,34,-118.28
RKY2EXKDM3,836.7669034,1,0,Discover,Debit,A,4,209.1917259,0,1,0,1,0,20,0,1,0,yahoo.com,5,1,25.96250587,171.170.110.176,30296,33.56,-84.4
07WMGDT4AD,0,0,0,Mastercard,Debit,A,3,39.69545985,0,1,0,1,1,14,0,0,0,gmail.com,2,0,0,219.59.102.98,71949,34.7,-93.21
YJEJMTT8KK,0,1,0,Discover,Other,Y,3,42.30702388,0,1,0,1,1,13,0,1,0,gmail.com,2,0,0,52.193.237.157,7834,40.89,-74.48
RO7ZRQ8JSX,0,0,0,Mastercard,Credit,Y,2,132.4220194,0,1,0,1,0,14,1,0,0,yahoo.com,1,1,10.14727417,85.195.195.42,77651,29.97,-93.94
CLCNBLDY4G,357.6165673,0,1,Visa,Debit,Y,3,119.2055224,0,1,0,1,1,12,0,0,0,yopmail.com,2,1,12.44636599,188.192.176.2,65109,38.57,-92.19
VJCFP4BYTT,0,0,0,Mastercard,Debit,Z,4,113.5907525,0,1,0,1,0,11,0,0,0,outlook.com,2,1,16.69295989,92.150.211.165,93110,34.43,-119.77
6SHVD0919O,0,1,0,Amex,Credit,Y,3,90.33562703,0,1,1,1,0,16,1,0,0,outlook.com,2,0,0,103.60.147.68,32008,29.96,-82.92
J4ODU5R6HG,0,1,1,JCB,Credit,Y,2,25.94073807,0,1,0,1,0,14,0,0,0,gmail.com,2,0,0,20.219.45.2,87108,35.11,-106.62
BPJR9C0OAF,0,0,0,Mastercard,Credit,Z,3,51.10211759,1,0,0,1,0,15,0,0,0,gmail.com,3,0,0,213.86.42.57,19602,40.33,-75.92
M5P42DL2RM,0,1,0,JCB,Credit,N,3,90.43031229,0,1,0,1,0,12,0,0,0,outlook.com,3,0,0,50.222.82.212,11221,40.64,-73.94
IH76C0YJSS,0,1,1,Visa,Credit,Y,4,41.15145407,0,1,0,1,1,15,0,0,0,gmail.com,3,0,0,15.91.158.178,2472,42.36,-71.17
9M313XQRNC,77.04310899,0,1,Mastercard,Credit,N,2,38.52155449,0,1,0,1,0,17,0,0,0,hotmail.com,1,1,31.3284073,4.195.231.137,23606,37.07,-76.51
23FD29P9RU,0,0,1,Visa,Credit,Y,4,61.11172849,0,1,0,0,0,15,0,1,0,gmail.com,1,0,0,123.187.66.0,60440,41.7,-88.07
YJKS7N3J8I,0,0,0,Visa,Credit,Y,2,163.3862124,0,0,0,1,1,16,0,0,0,gmail.com,2,0,0,152.66.27.17,19380,39.95,-75.6
Y2T4PYYGCI,0,0,1,Visa,Credit,Y,4,26.72018914,0,1,0,1,0,11,0,0,0,hotmail.com,3,0,0,167.49.230.91,46530,41.73,-86.13
2M90XL50QJ,177.9826531,0,0,Amex,Credit,Y,2,88.99132653,0,1,0,1,1,18,0,0,0,yahoo.com,1,1,18.52015663,169.63.75.70,77575,30.04,-94.79
P10VK3RZYP,0,0,1,Visa,Credit,Y,2,104.0172504,1,1,0,1,0,16,0,0,0,outlook.com,1,0,0,206.56.158.128,1607,42.26,-71.8
MKCS590LOP,0,0,0,Discover,Credit,Y,3,136.1027753,0,1,0,1,1,11,0,0,0,hotmail.com,3,0,0,217.109.33.99,2140,42.37,-71.11
FNB4AYYLCN,0,1,0,Amex,Credit,Y,7,79.91586911,0,1,0,1,1,13,0,1,0,yahoo.com,3,0,0,141.95.90.58,60628,41.83,-87.68
F1NP59CWVI,0,0,0,Visa,Other,Y,2,57.91691429,0,1,0,1,1,17,0,1,0,att.net,3,0,0,209.184.221.99,44483,41.23,-80.81
JY4GFTLD8O,0,1,0,Amex,Credit,Y,4,83.49098378,0,1,0,1,0,13,0,1,0,gmail.com,3,0,0,216.62.212.93,60008,42.07,-88.02
3ODR99ADF6,0,0,0,Visa,Debit,Y,2,23.92845107,0,1,0,1,0,11,0,0,0,xmaily.com,1,0,0,94.135.223.22,37043,36.56,-87.34
YXVW3OA0TM,0,0,0,Discover,Debit,Y,2,30.06919583,0,0,0,1,0,14,0,0,0,yahoo.com,3,0,0,7.180.8.24,79407,33.57,-101.87
ULO1J2A7S0,0,0,0,Visa,Credit,Y,4,57.94670009,0,1,1,1,0,16,0,0,0,outlook.com,4,0,0,180.16.96.224,30097,34,-84.15
218HN4MBHN,0,0,0,Visa,Debit,A,3,186.4202387,0,1,0,1,0,17,0,0,0,yahoo.com,1,0,0,86.103.25.187,65619,37.12,-93.39
5YBDWXCYOL,0,1,1,Mastercard,Credit,Y,1,44.95931124,0,1,0,1,0,13,1,0,0,hotmail.com,1,0,0,108.230.16.31,60652,41.83,-87.68
0VSPM5RWI0,0,0,0,Amex,Credit,Y,4,31.84808666,0,1,0,1,1,12,0,0,1,gmail.com,3,0,0,57.59.151.14,60619,41.83,-87.68
V3G9XHS677,0,0,0,Visa,Credit,A,3,208.9866965,0,1,0,1,0,17,0,0,0,yahoo.com,3,0,0,194.61.53.166,13903,42.1,-75.91
KO6QV1870Y,0,0,0,JCB,Credit,Y,3,68.88642512,0,1,1,1,0,13,0,0,1,outlook.com,1,1,25.7843249,117.86.130.77,95120,37.19,-121.83
N7D4S38BQQ,0,0,0,Visa,Credit,Y,3,13.1200468,0,1,0,1,1,15,0,0,0,yopmail.com,3,0,0,47.145.224.39,91340,34.28,-118.44
3B2N8D6KTY,0,0,0,Mastercard,Debit,Z,3,153.9597658,1,1,0,1,0,10,0,0,1,yahoo.com,3,0,0,2.48.37.7,48307,42.68,-83.12
GFTER7WEGI,0,0,1,Other,Credit,N,5,32.8170769,0,1,0,1,0,13,0,0,0,yahoo.co.uk,3,0,0,38.109.44.210,30909,33.45,-81.99
AYWU7B72FC,0,1,0,Discover,Credit,Y,3,67.99118696,0,1,0,1,0,13,0,0,0,gmail.com,2,0,0,78.116.88.107,45176,39.05,-84.05
6IUUDWNTBB,0,0,1,Visa,Credit,Y,5,4.748644195,0,1,1,1,0,19,0,0,0,xmaily.com,2,0,0,203.22.4.79,97914,44.08,-117.01
B04AKARG15,0,0,0,Other,Credit,Y,1,27.28586205,0,1,0,1,1,19,0,0,0,gmail.com,1,0,0,183.19.77.229,80504,40.17,-105.11
Z7UEP1CHMI,101.4487416,0,1,Diners Club,Debit,Z,3,33.81624719,0,1,0,1,1,11,0,0,0,yopmail.com,1,1,4.136020895,129.98.160.228,14214,42.88,-78.85
TYGJOBO9UY,0,0,0,Mastercard,Credit,Y,3,19.85794823,0,0,1,1,0,20,0,0,0,gmail.com,2,1,23.30662759,210.235.85.126,30252,33.45,-84.14
FKU9XI0618,0,0,0,Mastercard,Credit,Y,4,36.55942729,0,1,1,1,1,17,0,0,0,yahoo.com,2,0,0,157.70.118.206,89128,36.19,-115.26
2WKXR5I7OM,0,0,0,Amex,Credit,Y,2,75.88367364,1,1,1,1,0,17,0,0,0,yahoo.com,2,0,0,138.75.112.235,62203,38.61,-90.13
6VKFYW8IV4,0,0,0,Mastercard,Credit,Y,1,77.43915182,1,1,0,0,0,9,0,0,1,yahoo.com,1,0,0,169.14.3.245,68526,40.81,-96.68
DFVTNL4R98,0,0,0,Amex,Credit,Z,3,20.22702964,0,1,0,1,0,16,0,0,0,yahoo.com,1,0,0,154.124.211.48,49120,41.83,-86.24
QFIMS662NR,0,0,0,Visa,Other,Y,3,95.19160002,0,1,0,1,0,13,0,0,0,yopmail.com,2,0,0,35.208.40.245,55406,44.96,-93.26
UUGNXRWERF,0,0,0,Mastercard,Credit,Y,8,122.8662529,0,1,0,1,0,13,1,0,1,gmail.com,2,0,0,133.228.187.114,94530,37.91,-122.3
16KXQ7OGCY,0,1,0,Mastercard,Credit,Y,1,138.0041011,0,0,0,1,0,18,0,0,0,gmail.com,1,0,0,90.176.104.81,60639,41.83,-87.68
MIM44Y51W3,0,1,0,Mastercard,Credit,A,3,166.8542465,0,1,0,1,1,12,0,1,0,gmail.com,2,0,0,66.26.31.245,36109,32.35,-86.28
AWA1S448WH,0,0,1,Amex,Credit,Z,2,36.31628186,0,1,0,1,0,22,0,1,0,yahoo.com,2,0,0,215.128.234.37,34741,28.3,-81.41
FBT7VEMJJB,0,1,0,Visa,Credit,Y,3,75.78932402,0,1,1,1,1,16,0,0,0,outlook.com,1,0,0,169.140.59.11,29069,34.16,-80.06
7TQXRQAU5U,0,0,1,Mastercard,Credit,Y,2,91.3741995,0,0,0,1,0,11,0,0,0,yopmail.com,1,0,0,123.192.48.15,2148,42.43,-71.05
TST8NIBMHG,0,1,0,Visa,Debit,Y,1,96.85024948,0,1,0,1,0,18,0,0,0,xmaily.com,2,1,3.071027574,44.108.174.231,77339,29.99,-95.26
SS7UFYZR6W,0,0,0,Mastercard,Debit,A,3,58.35573433,0,0,0,1,0,17,0,1,1,gmail.com,3,1,7.462240947,216.224.162.24,48187,42.3,-83.48
LJU7ITFOTE,0,1,0,Visa,Credit,Y,5,18.7263398,0,1,0,1,0,14,0,0,0,xmaily.com,2,0,0,19.65.193.109,12446,41.77,-74.29
1G9QPWFSXI,0,0,0,Mastercard,Credit,Y,4,95.47039414,1,0,0,1,0,9,0,0,0,att.net,2,0,0,220.227.71.174,39180,32.32,-90.87
Q7BDLT15MS,0,0,0,Amex,Credit,Y,2,19.82078727,0,1,0,1,0,11,0,0,0,gmail.com,1,1,24.02114924,213.146.54.2,39209,32.32,-90.2
YKRO1A3LFZ,0,0,0,Visa,Credit,Y,4,50.31136222,0,1,0,1,1,12,0,0,0,hotmail.com,2,0,0,174.170.195.76,24151,36.99,-79.89
40JHLG744N,0,0,0,Mastercard,Credit,A,2,175.5947538,0,1,0,1,0,14,0,1,0,outlook.com,1,0,0,211.137.215.55,95621,38.69,-121.31
SDJEQT8MQ9,0,0,0,Mastercard,Credit,Z,3,11.39748477,0,1,0,1,1,11,0,0,1,hotmail.com,2,1,4.65260987,197.35.176.32,92880,33.9,-117.61
HADOVWE874,0,0,0,Mastercard,Debit,Y,1,198.1416976,1,1,0,1,0,17,0,0,0,yahoo.com,2,1,10.21171756,181.170.87.121,93105,34.01,-119.72
PKJ0EDJSVN,0,0,0,Visa,Credit,Y,3,22.11773589,0,1,0,0,1,20,0,1,0,yahoo.com,1,0,0,45.39.158.164,8077,40.01,-75.01
ZKDA2ZNPPH,0,1,0,Diners Club,Credit,Y,1,36.81432897,0,0,0,1,1,12,0,0,0,outlook.com,1,0,0,221.26.52.72,3102,42.99,-71.45
26AU06X1ZW,0,0,0,Mastercard,Credit,Y,3,28.16522094,0,1,0,1,1,4,0,0,0,yahoo.com,1,1,5.42041155,48.252.143.196,77008,29.76,-95.38
UKNUDXYU6P,0,0,0,Amex,Credit,Y,2,48.28134769,0,1,0,1,1,15,0,0,0,yahoo.co.uk,3,1,10.73050028,154.153.222.86,6786,41.67,-73
HILY836UWX,0,0,0,Amex,Credit,Y,4,50.19350657,0,1,0,1,1,18,0,0,0,gmail.com,3,0,0,202.10.90.0,78132,29.7,-98.11
N9GJ26P5GR,0,0,0,Amex,Credit,Z,4,55.05718381,1,0,0,1,0,13,0,0,0,yopmail.com,2,0,0,15.161.78.170,91911,32.61,-117.03
VTXB6NQW3C,0,0,1,Visa,Debit,A,1,124.1078066,0,1,0,1,0,16,0,0,1,outlook.com,3,0,0,101.174.128.135,85501,33.62,-110.7
5BY2KRFGV4,0,0,0,Visa,Credit,Y,2,242.2532619,0,1,0,1,0,15,1,0,0,yahoo.com,3,0,0,208.57.144.120,75052,32.69,-97.01
NFKOOMRHVW,0,1,0,Mastercard,Credit,Y,5,65.58915035,0,1,0,1,0,16,0,0,0,aol.com,6,1,90.27263646,97.164.190.94,48188,42.3,-83.48
TMWHYLZW6L,0,0,0,Discover,Credit,Y,3,53.92211727,0,0,0,1,0,13,0,0,0,gmail.com,4,0,0,190.67.170.191,30248,33.34,-84.1
2GWEKKEEDR,0,0,0,Amex,Credit,Y,3,237.2699598,0,1,1,1,0,13,1,1,0,att.net,3,1,7.473750493,101.1.211.203,7052,40.79,-74.26
WTM2YVR4A1,0,1,0,Visa,Credit,Y,1,95.76175515,0,1,0,1,0,16,0,0,0,yahoo.com,4,0,0,80.115.48.26,92346,34.13,-117.15
PLC64OH1MJ,0,1,0,Amex,Credit,A,1,52.46718277,0,1,0,1,0,20,0,0,0,gmail.com,2,0,0,83.130.231.139,30165,34.26,-85.18
8DUC1282OW,0,0,0,Discover,Credit,Y,4,69.21708419,1,1,1,1,0,20,0,0,0,gmail.com,2,0,0,196.20.164.137,61326,41.26,-89.22
7TM4YC8M7O,0,0,0,Amex,Credit,Y,2,62.92514395,0,0,0,1,1,15,0,0,0,yahoo.com,2,1,42.96245391,108.215.216.216,76310,33.89,-98.51
0N03IH81WR,0,0,0,Visa,Credit,Y,3,6.290023073,0,1,0,1,1,12,0,0,0,aol.com,1,1,55.81001721,165.24.215.233,54401,44.96,-89.64
Y04TPSFZZW,261.1708226,1,1,Amex,Credit,Y,4,65.29270565,1,1,0,1,1,14,0,0,1,hotmail.com,2,0,0,68.174.34.240,95363,37.49,-121.25
X14RND0JNG,0,0,0,Mastercard,Credit,Z,2,51.83451335,0,1,0,1,0,8,0,0,0,yahoo.com,3,0,0,157.3.29.203,84047,40.6,-111.88
47G7T082A4,0,0,0,Amex,Credit,Y,5,50.60630215,0,0,0,1,1,14,0,0,1,att.net,1,0,0,213.197.138.172,94127,37.73,-122.45
MWZJRG90IN,0,0,0,Amex,Credit,Y,4,28.24346402,0,1,0,1,0,6,0,0,1,outlook.com,2,1,45.41564094,222.208.38.61,46322,41.54,-87.45
VSVTDY05JQ,0,1,0,Mastercard,Credit,Y,4,113.7842183,1,1,0,1,0,18,0,0,0,hotmail.com,1,0,0,94.178.208.161,55104,44.94,-93.1
GR9GFTRDCB,0,0,0,Mastercard,Credit,Y,4,101.7042473,0,1,0,1,0,18,0,0,0,att.net,2,1,39.21027291,119.227.167.99,91935,32.69,-116.8
TU3A54QSYG,0,0,1,Visa,Debit,Y,2,155.3972895,0,1,0,1,1,15,0,0,0,gotmail.net,1,0,0,182.119.22.252,55454,44.96,-93.26
D7NYF6H7UD,0,0,0,Amex,Credit,Z,1,12.36247856,0,1,0,1,0,12,0,0,0,gmail.com,2,0,0,29.212.188.30,29105,33.84,-81.61
E8G31S29VN,0,0,1,Visa,Credit,Y,6,173.3787164,1,1,0,0,0,11,0,0,0,att.net,3,0,0,51.17.225.93,72076,34.86,-92.12
Z1WZMJKRQM,0,0,0,Visa,Credit,Y,3,164.5974306,0,1,0,1,0,15,0,0,0,gotmail.net,3,0,0,216.245.40.209,89149,36.28,-115.28
CYT8GPQQND,0,0,0,Amex,Credit,A,3,204.0515451,0,1,0,1,0,15,0,0,0,yopmail.com,1,1,17.26211471,216.63.141.71,27012,36.02,-80.38
O5K3RR81FK,382.4083115,1,1,Visa,Credit,Y,6,63.73471858,0,1,0,1,1,19,0,0,0,yahoo.com,3,0,0,12.34.198.105,33765,27.97,-82.76
TEJQBP18E5,0,1,0,Mastercard,Credit,Y,3,24.86057095,0,1,0,1,0,12,0,0,0,gmail.com,3,1,35.73285663,201.82.222.17,77045,29.76,-95.38
UW1ZLH3WF4,0,0,1,Amex,Credit,Y,3,48.14733311,0,1,0,1,1,17,0,0,0,aol.com,1,0,0,212.19.255.118,38107,35.1,-90
S5442Q9IIP,0,0,0,Mastercard,Credit,Z,2,71.88870892,0,1,0,1,0,12,0,0,0,gmail.com,3,0,0,213.124.6.176,33830,27.89,-81.84
9MF9PHNWEW,0,0,0,Amex,Credit,Y,2,36.05740051,0,0,0,1,0,13,1,0,0,xmaily.com,1,0,0,211.235.220.2,45697,38.94,-83.65
2T50Y80HAO,0,1,1,Amex,Credit,Y,3,11.81253547,0,1,0,1,1,16,1,0,0,gmail.com,1,0,0,141.56.195.49,53511,42.52,-89.02
VLAXX36YR3,0,0,0,Amex,Credit,Z,6,35.69548706,0,1,0,1,1,20,0,0,1,gmail.com,1,0,0,171.156.192.15,30314,33.75,-84.42
1K9YL97QCK,0,0,0,Mastercard,Other,Y,3,60.97908619,0,1,0,1,0,13,0,0,0,hotmail.com,2,0,0,207.103.76.88,5455,44.8,-72.95
QJAH89XL4I,0,1,0,Mastercard,Other,Y,3,42.73451289,0,1,0,1,1,6,0,0,0,yahoo.com,3,0,0,132.144.83.227,87120,35.11,-106.62
11FQMKAYPU,0,0,0,Visa,Credit,Y,6,105.6503057,0,1,0,1,0,14,0,0,0,yahoo.com,2,0,0,169.184.160.25,44147,41.31,-81.67
RXK4NU26HD,0,0,0,Amex,Credit,Y,2,4.983211886,0,1,0,1,0,11,0,0,0,yopmail.com,1,0,0,165.162.160.216,37367,35.6,-85.19
IF9T76J1WU,0,0,0,Visa,Credit,N,4,67.18579505,0,1,0,1,0,19,0,1,0,hotmail.com,2,0,0,163.220.10.33,11416,40.69,-73.85
7TOTW1YR2T,0,1,0,Discover,Credit,Y,2,34.74218633,0,1,0,1,1,16,1,0,1,gmail.com,3,1,7.697137817,130.150.107.240,40272,38.22,-85.74
0HUNVEERO3,0,0,0,Amex,Credit,Y,3,57.90969769,0,1,0,1,0,22,0,1,1,yahoo.com,1,0,0,145.133.136.88,90805,33.86,-118.18
57GJ7T2B29,0,1,0,Visa,Credit,Y,1,60.20122188,0,1,0,1,1,15,0,1,0,yahoo.com,2,0,0,115.212.217.179,70001,29.99,-90.17
EC4TZFUZ2A,0,0,0,Visa,Credit,Y,1,53.2031586,0,1,0,1,1,18,0,0,0,yahoo.com,3,0,0,143.101.151.247,80922,38.86,-104.76
RG1HVM71BR,0,0,1,Mastercard,Credit,Z,3,25.65068945,0,0,0,1,1,8,0,0,1,yopmail.com,2,0,0,212.125.27.43,78040,27.53,-99.48
XUF4V6K1O8,0,0,0,Discover,Credit,Y,2,64.04179201,0,0,0,1,1,15,0,0,0,yopmail.com,2,0,0,222.163.214.83,29715,35,-80.94
OUSU4G49TY,0,1,0,Discover,Credit,Y,4,18.70935176,0,1,0,1,0,15,0,0,1,gmail.com,3,0,0,197.160.194.91,75229,32.79,-96.76
K3QODLJZSF,0,0,0,Amex,Credit,Y,5,95.55808996,0,1,0,1,0,13,0,0,0,yahoo.co.uk,3,0,0,159.75.126.223,14564,42.98,-77.41
WV5GIT5BR6,0,1,0,Visa,Credit,Y,3,63.50088987,0,1,0,1,0,15,1,0,1,xmaily.com,2,0,0,4.63.136.23,11558,40.6,-73.64
2SF0SKT9XX,0,0,0,Visa,Credit,Y,5,64.76015357,0,1,0,1,1,17,0,0,0,gotmail.net,2,0,0,144.166.204.19,35404,33.23,-87.54
7QD60GOYDN,0,1,0,Visa,Credit,Y,1,24.26647598,0,1,0,1,0,8,0,0,0,gmail.com,2,0,0,215.69.78.134,50401,43.15,-93.19
CUL3EH4KQT,357.6117109,1,0,JCB,Credit,Y,4,89.40292773,0,0,0,1,0,15,0,0,1,outlook.com,2,1,31.52715646,209.156.129.51,91941,32.75,-116.99
S26Q39V16B,0,0,0,Amex,Credit,Y,2,82.35007521,0,1,0,1,0,17,0,0,1,outlook.com,3,0,0,45.136.17.117,80004,39.82,-105.1
BSFXZQ4KG9,0,1,0,Mastercard,Credit,Y,2,40.95105806,0,1,0,1,1,5,0,0,0,aol.com,1,0,0,125.106.142.230,53590,43.18,-89.23
ZLLHLCI040,0,1,0,Discover,Credit,Y,2,70.92236636,0,1,1,1,0,17,0,0,1,yahoo.com,2,0,0,205.190.229.67,44310,41.08,-81.52
RHQFNI3J93,0,0,0,Visa,Credit,A,3,21.7976933,0,1,0,1,1,11,0,0,0,yopmail.com,1,0,0,25.196.163.217,46601,41.67,-86.26
7CAGD7ZXF4,0,0,0,Visa,Credit,Y,2,53.4222322,0,1,1,1,0,14,0,1,0,gmail.com,2,0,0,32.165.75.66,11003,40.7,-73.7
O0GJVKKHEQ,0,0,0,Visa,Credit,Z,2,104.3608943,0,1,0,1,1,22,0,0,1,gmail.com,1,0,0,4.100.226.70,46105,39.76,-86.81
HVXXRHQGXN,635.8299624,1,0,Amex,Credit,Y,4,158.9574906,0,1,0,1,0,16,0,0,0,yopmail.com,5,0,0,18.140.171.165,77651,29.97,-93.94
FVAX6PVB0H,0,0,1,Visa,Debit,Y,1,74.6971447,0,1,0,1,1,18,0,0,0,yahoo.com,2,0,0,201.173.0.207,29440,33.36,-79.29
986ECH7426,0,0,0,Mastercard,Credit,Y,2,57.51543376,0,1,0,1,1,18,0,0,0,yahoo.com,1,0,0,195.169.90.246,2120,42.35,-71.06
FKV9RGAUSW,0,0,0,Amex,Credit,Y,1,122.2374557,0,1,0,1,0,28,0,0,0,yahoo.com,1,0,0,107.104.239.109,30504,34.29,-83.83
SUWOH8BZZA,0,0,0,Visa,Debit,Y,1,66.75240595,0,1,0,1,1,11,0,0,1,yahoo.com,2,1,57.15666156,44.215.196.123,91024,34.2,-118.05
53IACW1OG6,0,0,0,Visa,Credit,A,6,58.46580913,0,1,0,1,1,18,1,0,0,gmail.com,2,0,0,170.67.177.142,75077,33.04,-96.98
9GG88AJ1OA,0,0,1,Mastercard,Credit,Y,4,93.48234478,0,1,0,1,1,13,0,0,0,gotmail.net,1,0,0,218.18.9.89,94085,37.38,-122.01
OE5GZ9ARW6,0,0,0,Visa,Credit,Y,5,31.38106648,0,1,0,1,0,16,0,0,0,yopmail.com,2,1,2.712205234,119.194.51.66,54457,44.31,-89.9
